0.0
22.8
28.1
0.9
17.7
11.6
4.3
17.2
24.2
4.3
0.9
31.4
5.5
14.1
1.8
2.5
9.7
29.8
0.1
2.3
18.0
8.0
0.0
18.5
28.6
0.7
15.0
22.8
1.0
22.2
25.8
0.0
10.3
30.0
11.8
11.3
25.5
2.6
4.8
5.5
21.6
4.3
18.6
13.6
0.0
13.4
6.9
1.4
24.9
21.6
3.5
12.8
11.6
6.9
18.0
31.0
12.9
3.9
10.0
11.5
8.4
25.9
16.7
4.3
17.8
1.4
0.3
13.2
10.1
1.2
10.2
28.1
3.8
19.9
20.9
10.6
13.7
21.0
11.0
7.0
32.6
5.4
8.2
15.4
14.9
1.3
21.5
1.1
1.2
22.6
1.4
1.8
22.6
31.4
3.3
1.5
4.7
11.1
18.4
33.8
1.6
12.3
34.7
13.7
3.1
18.1
3.0
3.2
28.9
4.0
0.3
3.2
20.0
2.8
15.9
17.8
0.1
4.6
5.6
4.5
7.7
11.2
8.8
9.2
8.8
19.4
0.2
16.3
11.6
3.7
21.0
24.3
1.3
19.7
11.2
0.5
6.9
4.1
1.5
1.2
2.9
2.2
3.0
27.8
9.6
15.4
29.1
21.1
4.3
28.7
1.2
6.7
22.1
16.0
1.3
23.5
8.4
1.2
10.4
12.3
4.0
15.7
1.2
4.3
10.3
11.8
7.1
16.6
16.6
8.9
3.5
30.4
0.2
0.9
8.7
5.9
0.4
21.8
0.4
0.8
1.8
0.8
0.8
15.3
16.9
8.5
3.8
4.2
1.1
10.0
30.9
17.1
9.3
27.7
13.1
3.4
4.4
22.2
0.8
6.8
15.8
1.8
14.5
30.9
3.9
4.0
32.0
6.6
6.4
13.0
9.7
9.7
14.5
1.2
3.9
16.8
12.8
3.3
28.2
21.9
0.5
9.4
28.3
1.6
15.2
15.2
0.9
5.0
19.9
9.5
1.7
13.1
6.6
13.8
28.0
4.6
6.6
5.8
1.5
2.8
25.3
17.0
2.8
21.5
30.1
0.5
11.7
22.4
3.3
1.1
31.2
8.1
20.6
17.8
0.9
3.8
31.7
12.7
5.4
3.0
0.5
6.3
32.4
13.0
1.1
6.9
4.7
0.8
7.4
2.6
6.0
9.2
12.0
5.7
0.6
18.8
7.5
4.3
31.1
4.2
0.8
15.4
16.5
4.8
30.0
9.8
1.7
28.2
22.0
0.5
9.3
28.3
4.4
25.2
10.5
0.3
14.3
11.9
6.0
14.2
5.8
15.4
6.0
14.6
1.5
5.2
12.1
11.3
2.1
16.3
21.8
0.4
21.6
6.3
0.2
15.0
1.5
4.5
13.0
32.5
11.8
4.8
31.0
13.0
10.7
3.5
13.9
3.6
7.1
0.1
4.2
4.4
25.0
0.0
1.4
8.6
0.1
7.1
16.1
3.4
22.7
0.4
6.1
4.1
29.9
12.5
2.0
19.5
21.7
7.2
32.9
5.5
3.8
14.6
29.2
0.0
26.5
24.2
3.3
25.5
32.3
9.6
4.8
16.6
8.9
11.3
28.7
11.8
2.2
26.4
12.8
7.8
32.2
6.2
4.9
24.8
24.8
0.2
24.2
3.2
4.5
1.0
14.5
4.5
0.5
24.0
5.3
7.4
4.3
2.7
5.5
8.8
13.6
5.3
12.8
0.3
4.5
29.9
17.5
0.2
24.9
16.1
1.8
4.9
5.8
1.9
5.8
18.4
7.2
4.2
2.0
4.2
14.4
19.6
0.0
9.9
18.6
18.9
2.7
29.8
6.4
0.4
15.1
0.1
1.6
8.4
5.6
3.9
20.2
31.9
13.2
18.1
2.4
10.0
4.1
15.7
13.7
2.8
10.3
20.9
2.7
27.1
24.9
1.1
2.7
4.3
1.1
1.1
17.1
3.9
11.1
2.4
6.3
13.6
1.3
7.1
0.1
14.4
17.2
9.7
1.4
20.5
4.4
19.3
6.9
0.2
5.0
12.0
1.0
15.1
10.0
2.5
10.3
22.1
6.2
7.8
20.0
10.4
14.7
9.0
21.6
1.5
31.6
10.1
3.1
29.4
12.5
0.7
15.8
26.8
1.4
5.8
15.3
3.5
18.8
21.9
2.0
5.5
23.2
16.2
15.9
32.3
15.8
11.4
5.2
4.1
4.6
27.2
5.6
